id_partido|equipo_local|equipo_visitante|Division|Temporada|fecha_dt|goles_local|goles_visitante|arbitro|estadio|odd_1|odd_x|odd_2|Informe_Tarjetas
214139|Sevilla|Atletico Madrid|1|2019|2019-11-02 18:30:00|1|1|José González|Estadio Ramón Sánchez Pizjuán|2.3|3.2|3.3|Hubo 3 tarjetas amarillas para el equipo visitantes;Hubo 4 amarillas para jugadores del equipo local;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 0 tajetas rojas al equipo visitante
214554|Tenerife|Huesca|2|2019|2019-11-02 20:00:00|0|0|Oliver De La Fuente|Estadio Heliodoro Rodríguez Lopéz|2.75|3.2|2.55|Hubo 02  tarjetas amarillas de jugadores visitantes;Hubo 00 tajetas rojas al equipo visitante;Hubo 04 amarillas para jugadores del equipo local;Hubo 1 rojas a jugadores del equipo local
214138|Real Madrid|Real Betis|1|2019|2019-11-02 21:00:00|0|0|José Sánchez|Estadio Santiago Bernabéu|1.25|6.5|9.0|Hubo 00 rojas a jugadores del equipo local;Hubo 04 tarjetas amarillas para el equipo visitantes;Hubo 2 amarillas para jugadores del equipo local;Hubo 0 tajetas rojas al equipo visitante
214141|Valladolid|Mallorca|1|2019|2019-11-03 12:00:00|3|0|David Medié|Estadio Municipal José Zorrilla|2.0|3.3|4.0|Hubo 0 rojas a jugadores del equipo local;Hubo 04 tarjetas amarillas para el equipo visitantes;Hubo 5 amarillas para jugadores del equipo local;Hubo 00 rojas a jugadores visitantes
214548|Extremadura|Girona|2|2019|2019-11-03 12:00:00|1|3|Aitor Gorostegui|Estadio Francisco de la Hera|3.6|2.9|2.25|Hubo 0 tarjetas rojas sobre el equipo local;Hubo 3 amarillas para jugadores del equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 3  tarjetas amarillas de jugadores visitantes
214140|Villarreal|Athletic Club|1|2019|2019-11-03 14:00:00|0|0|Santiago Jaime|Estadio de la Cerámica|1.83|3.6|4.5|Hubo 00 tarjetas rojas sobre el equipo local;Hubo 0 tajetas rojas al equipo visitante;Hubo 00 tarjetas amarillas para el equipo visitantes;Hubo 02 amarillas para jugadores del equipo local
214550|Lugo|Rayo Vallecano|2|2019|2019-11-03 16:00:00|1|0|Daniel Trujillo|Estadio Anxo Carro|3.5|3.2|2.15|Hubo 01  tarjetas amarillas de jugadores visitantes;Hubo 0 rojas a jugadores visitantes;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 00 amarillas mostradas al equipo local
214137|Osasuna|Alaves|1|2019|2019-11-03 16:00:00|4|2|José Munuera|Estadio El Sadar|2.1|2.87|4.5|Hubo 0 rojas a jugadores visitantes;Hubo 4 amarillas para jugadores del equipo local;Hubo 02  tarjetas amarillas de jugadores visitantes;Hubo 00 tarjetas rojas sobre el equipo local
214132|Celta Vigo|Getafe|1|2019|2019-11-03 18:30:00|0|1|Antonio Mateu|Abanca-Balaídos|2.5|3.1|3.0|Hubo 03 tarjetas amarillas para el equipo visitantes;Hubo 0 rojas a jugadores del equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 3 amarillas mostradas al equipo local
214555|Zaragoza|Las Palmas|2|2019|2019-11-03 18:30:00|3|0|Isidro Díaz de Mera|Estadio de la Romareda|1.83|3.6|4.2|Hubo 02 amarillas mostradas al equipo local;Hubo 5 tarjetas amarillas para el equipo visitantes;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 01 tajetas rojas al equipo visitante
214135|Leganes|Eibar|1|2019|2019-11-03 18:30:00|1|2|Pablo González|Estadio Municipal de Butarque|2.25|3.1|3.5|Hubo 05 amarillas para jugadores del equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 2  tarjetas amarillas de jugadores visitantes;Hubo 00 tarjetas rojas sobre el equipo local
214134|Granada CF|Real Sociedad|1|2019|2019-11-03 21:00:00|1|2|Eduardo Prieto|Estadio Nuevo Los Cármenes|3.1|3.2|2.45|Hubo 2  tarjetas amarillas de jugadores visitantes;Hubo 0 amarillas para jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 00 rojas a jugadores del equipo local
214142|Alaves|Valladolid|1|2019|2019-11-09 13:00:00|3|0|Mario Melero|Estadio de Mendizorroza|2.4|3.0|3.4|Hubo 0 tarjetas rojas sobre el equipo local;Hubo 03 amarillas mostradas al equipo local;Hubo 03  tarjetas amarillas de jugadores visitantes;Hubo 0 tajetas rojas al equipo visitante
214560|Huesca|Oviedo|2|2019|2019-11-09 16:00:00|3|1|Luis Milla|Estadio El Alcoraz|1.55|4.0|6.0|Hubo 0 rojas a jugadores del equipo local;Hubo 3 tarjetas amarillas para el equipo visitantes;Hubo 0 tajetas rojas al equipo visitante;Hubo 2 amarillas para jugadores del equipo local
214151|Valencia|Granada CF|1|2019|2019-11-09 16:00:00|2|0|Javier Estrada|Estadio de Mestalla|1.61|3.7|6.0|Hubo 00 tarjetas rojas sobre el equipo local;Hubo 5 tarjetas amarillas para el equipo visitantes;Hubo 00 tajetas rojas al equipo visitante;Hubo 00 amarillas mostradas al equipo local
214147|Eibar|Real Madrid|1|2019|2019-11-09 18:30:00|0|4|Adrián Cordero|Estadio Municipal de Ipurúa|5.25|4.33|1.6|Hubo 00 tajetas rojas al equipo visitante;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 0 amarillas mostradas al equipo local;Hubo 00  tarjetas amarillas de jugadores visitantes
214561|Las Palmas|Alcorcon|2|2019|2019-11-09 20:00:00|1|1|Daniel Ocón|Estadio de Gran Canaria|2.05|3.0|4.1|Hubo 00 tarjetas rojas sobre el equipo local;Hubo 01  tarjetas amarillas de jugadores visitantes;Hubo 2 amarillas mostradas al equipo local;Hubo 00 rojas a jugadores visitantes
214145|Barcelona|Celta Vigo|1|2019|2019-11-09 21:00:00|4|1|Guillermo Cuadra|Camp Nou|1.2|7.5|13.0|Hubo 1 tarjetas amarillas para el equipo visitantes;Hubo 04 amarillas mostradas al equipo local;Hubo 00 rojas a jugadores visitantes;Hubo 0 tarjetas rojas sobre el equipo local
214149|Mallorca|Villarreal|1|2019|2019-11-10 12:00:00|3|1|Carlos Del Cerro|Iberostar Estadi|3.6|3.25|2.15|Hubo 00 tajetas rojas al equipo visitante;Hubo 0 rojas a jugadores del equipo local;Hubo 02 amarillas para jugadores del equipo local;Hubo 3  tarjetas amarillas de jugadores visitantes
214558|Deportivo La Coruna|Elche|2|2019|2019-11-10 12:00:00|1|3|Isidro Díaz de Mera|Estadio Abanca-Riazor|1.75|3.3|5.25|Hubo 0 tarjetas rojas sobre el equipo local;Hubo 04 tarjetas amarillas para el equipo visitantes;Hubo 04 amarillas para jugadores del equipo local;Hubo 0 tajetas rojas al equipo visitante
214143|Athletic Club|Levante|1|2019|2019-11-10 14:00:00|2|1|Javier Alberola|San Mamés Barria|1.66|3.75|5.5|Hubo 3 amarillas mostradas al equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 02 tarjetas amarillas para el equipo visitantes;Hubo 00 rojas a jugadores del equipo local
214144|Atletico Madrid|Espanyol|1|2019|2019-11-10 16:00:00|3|1|Jesús Gil|Estadio Wanda Metropolitano|1.45|4.0|8.5|Hubo 02 amarillas para jugadores del equipo local;Hubo 00 rojas a jugadores visitantes;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 2  tarjetas amarillas de jugadores visitantes
214557|Almeria|Zaragoza|2|2019|2019-11-10 16:00:00|1|1|Rubén Ávalos|Estadio de los Juegos Mediterráneos|1.95|3.3|4.0|Hubo 0 rojas a jugadores visitantes;Hubo 3 tarjetas amarillas para el equipo visitantes;Hubo 00 rojas a jugadores del equipo local;Hubo 4 amarillas para jugadores del equipo local
214563|Malaga|Fuenlabrada|2|2019|2019-11-10 18:00:00|0|0|Juan Pulido|Estadio La Rosaleda|2.05|3.1|4.0|Hubo 0 rojas a jugadores visitantes;Hubo 03 amarillas mostradas al equipo local;Hubo 0 rojas a jugadores del equipo local;Hubo 03 tarjetas amarillas para el equipo visitantes
214148|Getafe|Osasuna|1|2019|2019-11-10 18:30:00|0|0|César Soto|Coliseum Alfonso Pérez|1.95|3.3|4.33|Hubo 0 tajetas rojas al equipo visitante;Hubo 2 amarillas mostradas al equipo local;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 04 tarjetas amarillas para el equipo visitantes
214146|Real Betis|Sevilla|1|2019|2019-11-10 21:00:00|1|2|Alejandro Hernández|Estadio Benito Villamarín|3.6|3.4|2.1|Hubo 02 amarillas para jugadores del equipo local;Hubo 03  tarjetas amarillas de jugadores visitantes;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 0 rojas a jugadores visitantes
214565|Rayo Vallecano|Cadiz|2|2019|2019-11-10 21:00:00|1|1|Javier Iglesias|Estadio de Vallecas|2.55|3.0|2.9|Hubo 00 rojas a jugadores visitantes;Hubo 00 rojas a jugadores del equipo local;Hubo 03 tarjetas amarillas para el equipo visitantes;Hubo 05 amarillas mostradas al equipo local
214569|Extremadura|Deportivo La Coruna|2|2019|2019-11-16 16:00:00|2|0|Daniel Trujillo|Estadio Francisco de la Hera|2.7|3.0|2.75|Hubo 2 tarjetas amarillas para el equipo visitantes;Hubo 0 rojas a jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 3 amarillas mostradas al equipo local
214568|Elche|Almeria|2|2019|2019-11-16 18:30:00|1|1|Oliver De La Fuente|Estadio Manuel Martínez Valero|2.7|3.0|2.8|Hubo 00 tarjetas rojas sobre el equipo local;Hubo 02  tarjetas amarillas de jugadores visitantes;Hubo 02 amarillas mostradas al equipo local;Hubo 0 tajetas rojas al equipo visitante
214573|Numancia|Rayo Vallecano|2|2019|2019-11-16 18:30:00|2|2|Jorge Figueroa|Nuevo Estadio Los Pajaritos|2.62|3.1|2.75|Hubo 03  tarjetas amarillas de jugadores visitantes;Hubo 01 amarillas mostradas al equipo local;Hubo 0 rojas a jugadores del equipo local;Hubo 0 rojas a jugadores visitantes
214577|Zaragoza|Albacete|2|2019|2019-11-16 21:00:00|0|1|Saúl Ais|Estadio de la Romareda|1.8|3.4|4.75|Hubo 00 rojas a jugadores visitantes;Hubo 0 rojas a jugadores del equipo local;Hubo 03  tarjetas amarillas de jugadores visitantes;Hubo 1 amarillas mostradas al equipo local
214574|Ponferradina|Girona|2|2019|2019-11-17 12:00:00|1|1|Jon González|Estadio El Toralín|3.0|3.0|2.5|Hubo 02 amarillas mostradas al equipo local;Hubo 00 tarjetas amarillas para el equipo visitantes;Hubo 00 tajetas rojas al equipo visitante;Hubo 0 rojas a jugadores del equipo local
214567|Alcorcon|Malaga|2|2019|2019-11-17 14:00:00|1|0|Javier Iglesias|Estadio Santo Domingo|1.72|3.3|5.5|Hubo 03 amarillas mostradas al equipo local;Hubo 00 rojas a jugadores del equipo local;Hubo 1 tarjetas amarillas para el equipo visitantes;Hubo 0 tajetas rojas al equipo visitante
214575|Oviedo|Sporting Gijon|2|2019|2019-11-17 16:00:00|0|0|Aitor Gorostegui|Estadio Nuevo Carlos Tartiere|2.3|3.0|3.4|Hubo 0 tarjetas rojas sobre el equipo local;Hubo 03 amarillas mostradas al equipo local;Hubo 04 tarjetas amarillas para el equipo visitantes;Hubo 00 rojas a jugadores visitantes
214572|Mirandes|Las Palmas|2|2019|2019-11-17 18:30:00|2|1|Miguel Ortiz|Estadio Municipal de Anduva|2.4|3.0|3.2|Hubo 00 rojas a jugadores visitantes;Hubo 6 tarjetas amarillas para el equipo visitantes;Hubo 0 rojas a jugadores del equipo local;Hubo 2 amarillas mostradas al equipo local
214571|Lugo|Racing Santander|2|2019|2019-11-17 18:30:00|1|1|Gorka Sagues|Estadio Anxo Carro|2.5|3.0|3.0|Hubo 00 rojas a jugadores del equipo local;Hubo 02 amarillas mostradas al equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 3 tarjetas amarillas para el equipo visitantes
214576|Tenerife|Cadiz|2|2019|2019-11-17 21:00:00|1|1|Dámaso Arcediano|Estadio Heliodoro Rodríguez Lopéz|2.55|3.0|2.9|Hubo 00 tajetas rojas al equipo visitante;Hubo 01 amarillas mostradas al equipo local;Hubo 0 rojas a jugadores del equipo local;Hubo 03 tarjetas amarillas para el equipo visitantes
214156|Leganes|Barcelona|1|2019|2019-11-23 13:00:00|1|2|Santiago Jaime|Estadio Municipal de Butarque|7.0|4.75|1.44|Hubo 00 tajetas rojas al equipo visitante;Hubo 1 amarillas para jugadores del equipo local;Hubo 02 tarjetas amarillas para el equipo visitantes;Hubo 0 rojas a jugadores del equipo local
214152|Real Betis|Valencia|1|2019|2019-11-23 16:00:00|2|1|Ricardo De Burgos|Estadio Benito Villamarín|2.4|3.4|2.9|Hubo 2 tarjetas amarillas para el equipo visitantes;Hubo 00 rojas a jugadores del equipo local;Hubo 2 amarillas mostradas al equipo local;Hubo 0 tajetas rojas al equipo visitante
214587|Rayo Vallecano|Zaragoza|2|2019|2019-11-23 16:00:00|0|1|Oliver De La Fuente|Estadio de Vallecas|1.8|3.5|4.5|Hubo 00 rojas a jugadores del equipo local;Hubo 02 amarillas para jugadores del equipo local;Hubo 04 tarjetas amarillas para el equipo visitantes;Hubo 00 tajetas rojas al equipo visitante
214581|Deportivo La Coruna|Alcorcon|2|2019|2019-11-23 18:00:00|0|0|Juan Pulido|Estadio Abanca-Riazor|2.0|3.3|3.75|Hubo 1 tarjetas amarillas para el equipo visitantes;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 3 amarillas para jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante
214155|Granada CF|Atletico Madrid|1|2019|2019-11-23 18:30:00|1|1|David Medié|Estadio Nuevo Los Cármenes|5.0|3.1|1.9|Hubo 0 tajetas rojas al equipo visitante;Hubo 3 tarjetas amarillas para el equipo visitantes;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 04 amarillas mostradas al equipo local
214583|Huesca|Ponferradina|2|2019|2019-11-23 20:00:00|2|0|Iosu Galech|Estadio El Alcoraz|1.6|3.6|6.0|Hubo 1 tajetas rojas al equipo visitante;Hubo 03 amarillas mostradas al equipo local;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 3  tarjetas amarillas de jugadores visitantes
214159|Real Madrid|Real Sociedad|1|2019|2019-11-23 21:00:00|3|1|Jesús Gil|Estadio Santiago Bernabéu|1.36|5.5|7.5|Hubo 1  tarjetas amarillas de jugadores visitantes;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 1 amarillas mostradas al equipo local;Hubo 00 rojas a jugadores visitantes
214154|Espanyol|Getafe|1|2019|2019-11-24 12:00:00|1|1|Pablo González|RCDE Stadium|2.87|2.9|2.8|Hubo 0 rojas a jugadores visitantes;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 04  tarjetas amarillas de jugadores visitantes;Hubo 3 amarillas para jugadores del equipo local
214158|Osasuna|Athletic Club|1|2019|2019-11-24 14:00:00|1|2|José Sánchez|Estadio El Sadar|2.6|3.0|3.0|Hubo 04 amarillas mostradas al equipo local;Hubo 0 rojas a jugadores del equipo local;Hubo 00 rojas a jugadores visitantes;Hubo 03  tarjetas amarillas de jugadores visitantes
214585|Malaga|Elche|2|2019|2019-11-24 16:00:00|3|3|Álvaro Moreno|Estadio La Rosaleda|1.9|3.25|4.2|Hubo 6  tarjetas amarillas de jugadores visitantes;Hubo 00 rojas a jugadores visitantes;Hubo 0 rojas a jugadores del equipo local;Hubo 04 amarillas mostradas al equipo local
214578|Albacete|Mirandes|2|2019|2019-11-24 16:00:00|1|2|Daniel Trujillo|Estadio Carlos Belmonte|2.15|3.1|3.6|Hubo 04 amarillas para jugadores del equipo local;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 00 rojas a jugadores visitantes;Hubo 02 tarjetas amarillas para el equipo visitantes
214153|Eibar|Alaves|1|2019|2019-11-24 16:00:00|0|2|Antonio Mateu|Estadio Municipal de Ipurúa|1.85|3.5|4.5|Hubo 0 tajetas rojas al equipo visitante;Hubo 2 tarjetas amarillas para el equipo visitantes;Hubo 01 amarillas mostradas al equipo local;Hubo 0 tarjetas rojas sobre el equipo local
214582|Girona|Fuenlabrada|2|2019|2019-11-24 18:00:00|2|0|Daniel Ocón|Estadi Municipal de Montilivi|1.9|3.3|4.2|Hubo 0 tarjetas rojas sobre el equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 02 amarillas para jugadores del equipo local;Hubo 2 tarjetas amarillas para el equipo visitantes
214160|Villarreal|Celta Vigo|1|2019|2019-11-24 18:30:00|1|3|José Munuera|Estadio de la Cerámica|1.8|3.8|4.33|Hubo 0 rojas a jugadores del equipo local;Hubo 00 rojas a jugadores visitantes;Hubo 2  tarjetas amarillas de jugadores visitantes;Hubo 3 amarillas para jugadores del equipo local
214161|Valladolid|Sevilla|1|2019|2019-11-24 21:00:00|0|1|Eduardo Prieto|Estadio Municipal José Zorrilla|4.0|3.5|1.9|Hubo 4  tarjetas amarillas de jugadores visitantes;Hubo 03 amarillas mostradas al equipo local;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 1 tajetas rojas al equipo visitante
214162|Alaves|Real Madrid|1|2019|2019-11-30 13:00:00|1|2|Guillermo Cuadra|Estadio de Mendizorroza|6.5|4.33|1.5|Hubo 00 tajetas rojas al equipo visitante;Hubo 00 rojas a jugadores del equipo local;Hubo 3  tarjetas amarillas de jugadores visitantes;Hubo 4 amarillas para jugadores del equipo local
214169|Real Sociedad|Eibar|1|2019|2019-11-30 16:00:00|4|1|Carlos Del Cerro|Reale Arena|1.72|3.75|5.0|Hubo 04  tarjetas amarillas de jugadores visitantes;Hubo 01 amarillas para jugadores del equipo local;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 0 tajetas rojas al equipo visitante
214168|Mallorca|Real Betis|1|2019|2019-11-30 18:30:00|1|2|Juan Martínez|Iberostar Estadi|2.62|3.3|2.7|Hubo 4  tarjetas amarillas de jugadores visitantes;Hubo 03 amarillas mostradas al equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 01 rojas a jugadores del equipo local
214599|Zaragoza|Girona|2|2019|2019-11-30 21:00:00|3|3|Miguel Ortiz|Estadio de la Romareda|2.3|3.2|3.1|Hubo 3 tarjetas amarillas para el equipo visitantes;Hubo 0 rojas a jugadores visitantes;Hubo 0 rojas a jugadores del equipo local;Hubo 02 amarillas para jugadores del equipo local
214171|Valencia|Villarreal|1|2019|2019-11-30 21:00:00|2|1|César Soto|Estadio de Mestalla|2.4|3.4|2.9|Hubo 1 amarillas para jugadores del equipo local;Hubo 02  tarjetas amarillas de jugadores visitantes;Hubo 0 tajetas rojas al equipo visitante;Hubo 0 rojas a jugadores del equipo local
214170|Sevilla|Leganes|1|2019|2019-12-01 12:00:00|1|0|Ricardo De Burgos|Estadio Ramón Sánchez Pizjuán|1.57|4.0|6.0|Hubo 00 rojas a jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 3 amarillas mostradas al equipo local;Hubo 04 tarjetas amarillas para el equipo visitantes
214592|Fuenlabrada|Cadiz|2|2019|2019-12-01 12:00:00|1|0|Saúl Ais|Estadio Fernando Torres|2.5|3.0|3.0|Hubo 5 amarillas para jugadores del equipo local;Hubo 01 tajetas rojas al equipo visitante;Hubo 00 rojas a jugadores del equipo local;Hubo 05  tarjetas amarillas de jugadores visitantes
214163|Athletic Club|Granada CF|1|2019|2019-12-01 14:00:00|2|0|Adrián Cordero|San Mamés Barria|1.7|3.4|6.0|Hubo 00 tarjetas rojas sobre el equipo local;Hubo 05 amarillas para jugadores del equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 4  tarjetas amarillas de jugadores visitantes
214166|Espanyol|Osasuna|1|2019|2019-12-01 16:00:00|2|4|Mario Melero|RCDE Stadium|2.15|3.1|3.6|Hubo 0 tarjetas rojas sobre el equipo local;Hubo 1 tajetas rojas al equipo visitante;Hubo 04  tarjetas amarillas de jugadores visitantes;Hubo 1 amarillas mostradas al equipo local
214597|Oviedo|Rayo Vallecano|2|2019|2019-12-01 16:00:00|2|1|Juan Pulido|Estadio Nuevo Carlos Tartiere|2.7|3.1|2.7|Hubo 0 tarjetas rojas sobre el equipo local;Hubo 4 tarjetas amarillas para el equipo visitantes;Hubo 02 amarillas para jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante
214593|Lugo|Deportivo La Coruna|2|2019|2019-12-01 18:00:00|0|0|José López|Estadio Anxo Carro|3.1|3.1|2.4|Hubo 02 amarillas mostradas al equipo local;Hubo 3 tarjetas amarillas para el equipo visitantes;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 0 tajetas rojas al equipo visitante
214590|Elche|Racing Santander|2|2019|2019-12-01 18:00:00|2|0|Jorge Figueroa|Estadio Manuel Martínez Valero|2.05|3.1|4.0|Hubo 0 rojas a jugadores visitantes;Hubo 00 rojas a jugadores del equipo local;Hubo 4 tarjetas amarillas para el equipo visitantes;Hubo 2 amarillas para jugadores del equipo local
214167|Getafe|Levante|1|2019|2019-12-01 18:30:00|4|0|Javier Estrada|Coliseum Alfonso Pérez|1.66|3.8|5.5|Hubo 00 rojas a jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 03 tarjetas amarillas para el equipo visitantes;Hubo 02 amarillas para jugadores del equipo local
214591|Extremadura|Las Palmas|2|2019|2019-12-01 20:00:00|0|1|Gorka Sagues|Estadio Francisco de la Hera|2.45|3.0|3.1|Hubo 01 rojas a jugadores visitantes;Hubo 07 tarjetas amarillas para el equipo visitantes;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 03 amarillas para jugadores del equipo local
214164|Atletico Madrid|Barcelona|1|2019|2019-12-01 21:00:00|0|1|Antonio Mateu|Estadio Wanda Metropolitano|2.75|3.3|2.6|Hubo 4  tarjetas amarillas de jugadores visitantes;Hubo 0 rojas a jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 4 amarillas mostradas al equipo local
214179|Real Madrid|Espanyol|1|2019|2019-12-07 13:00:00|2|0|Santiago Jaime|Estadio Santiago Bernabéu|1.2|7.0|13.0|Hubo 03 tarjetas amarillas para el equipo visitantes;Hubo 0 tajetas rojas al equipo visitante;Hubo 4 amarillas para jugadores del equipo local;Hubo 1 rojas a jugadores del equipo local
214606|Huesca|Rayo Vallecano|2|2019|2019-12-07 16:00:00|0|2|Daniel Ocón|Estadio El Alcoraz|1.85|3.4|4.5|Hubo 00 tarjetas rojas sobre el equipo local;Hubo 4 amarillas para jugadores del equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 3 tarjetas amarillas para el equipo visitantes
214175|Granada CF|Alaves|1|2019|2019-12-07 16:00:00|3|0|Jesús Gil|Estadio Nuevo Los Cármenes|2.2|3.1|3.5|Hubo 0 tarjetas rojas sobre el equipo local;Hubo 2 rojas a jugadores visitantes;Hubo 4 tarjetas amarillas para el equipo visitantes;Hubo 01 amarillas mostradas al equipo local
214610|Sporting Gijon|Ponferradina|2|2019|2019-12-07 18:00:00|1|0|Isidro Díaz de Mera|Estadio Municipal El Molinón|1.83|3.25|4.75|Hubo 1 rojas a jugadores visitantes;Hubo 04 tarjetas amarillas para el equipo visitantes;Hubo 2 amarillas mostradas al equipo local;Hubo 0 rojas a jugadores del equipo local
214177|Levante|Valencia|1|2019|2019-12-07 18:30:00|2|4|David Medié|Estadio Ciudad de Valencia|3.2|3.75|2.15|Hubo 0 rojas a jugadores visitantes;Hubo 1 rojas a jugadores del equipo local;Hubo 2 tarjetas amarillas para el equipo visitantes;Hubo 5 amarillas mostradas al equipo local
214172|Barcelona|Mallorca|1|2019|2019-12-07 21:00:00|5|2|José Munuera|Camp Nou|1.14|8.5|17.0|Hubo 03 amarillas para jugadores del equipo local;Hubo 0 rojas a jugadores del equipo local;Hubo 0 rojas a jugadores visitantes;Hubo 0 tarjetas amarillas para el equipo visitantes
214605|Girona|Lugo|2|2019|2019-12-08 12:00:00|3|1|Santiago Varón|Estadi Municipal de Montilivi|1.45|4.0|7.5|Hubo 1 rojas a jugadores visitantes;Hubo 0 tarjetas rojas sobre el equipo local;Hubo 4  tarjetas amarillas de jugadores visitantes;Hubo 02 amarillas mostradas al equipo local
214174|Eibar|Getafe|1|2019|2019-12-08 12:00:00|0|1|Eduardo Prieto|Estadio Municipal de Ipurúa|2.8|2.9|2.87|Hubo 00 rojas a jugadores visitantes;Hubo 01 rojas a jugadores del equipo local;Hubo 01  tarjetas amarillas de jugadores visitantes;Hubo 05 amarillas mostradas al equipo local
214173|Real Betis|Athletic Club|1|2019|2019-12-08 14:00:00|3|2|Valentín Pizarro|Estadio Benito Villamarín|2.3|3.2|3.3|Hubo 0 tajetas rojas al equipo visitante;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 4 tarjetas amarillas para el equipo visitantes;Hubo 02 amarillas mostradas al equipo local
214181|Valladolid|Real Sociedad|1|2019|2019-12-08 16:00:00|0|0|Pablo González|Estadio Municipal José Zorrilla|3.2|3.2|2.37|Hubo 0 amarillas mostradas al equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 04 tarjetas amarillas para el equipo visitantes;Hubo 00 rojas a jugadores del equipo local
214604|Deportivo La Coruna|Zaragoza|2|2019|2019-12-08 16:00:00|1|3|Iosu Galech|Estadio Abanca-Riazor|2.37|3.25|3.0|Hubo 1 amarillas mostradas al equipo local;Hubo 00 rojas a jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante;Hubo 2 tarjetas amarillas para el equipo visitantes
214607|Las Palmas|Numancia|2|2019|2019-12-08 18:00:00|3|1|Álvaro Moreno|Estadio de Gran Canaria|2.1|3.2|3.6|Hubo 0 rojas a jugadores visitantes;Hubo 04 tarjetas amarillas para el equipo visitantes;Hubo 4 amarillas mostradas al equipo local;Hubo 00 rojas a jugadores del equipo local
214176|Leganes|Celta Vigo|1|2019|2019-12-08 18:30:00|3|2|José Sánchez|Estadio Municipal de Butarque|2.37|3.1|3.3|Hubo 00 tarjetas rojas sobre el equipo local;Hubo 3 amarillas para jugadores del equipo local;Hubo 1 tajetas rojas al equipo visitante;Hubo 5 tarjetas amarillas para el equipo visitantes
214603|Cadiz|Elche|2|2019|2019-12-08 21:00:00|0|0|Daniel Trujillo|Estadio Ramón de Carranza|1.65|3.4|6.0|Hubo 00 tarjetas rojas sobre el equipo local;Hubo 02 tarjetas amarillas para el equipo visitantes;Hubo 02 amarillas para jugadores del equipo local;Hubo 00 tajetas rojas al equipo visitante
214178|Osasuna|Sevilla|1|2019|2019-12-08 21:00:00|1|1|Javier Estrada|Estadio El Sadar|3.4|3.3|2.2|Hubo 01 rojas a jugadores del equipo local;Hubo 0 tajetas rojas al equipo visitante;Hubo 4 amarillas mostradas al equipo local;Hubo 4  tarjetas amarillas de jugadores visitantes
214188|Granada CF|Levante|1|2019|2019-12-14 13:00:00|1|2|Carlos Del Cerro|Estadio Nuevo Los Cármenes|2.0|3.6|3.8|Hubo 4 amarillas para jugadores del equipo local;Hubo 03 tarjetas amarillas para el equipo visitantes;Hubo 00 rojas a jugadores del equipo local;Hubo 0 rojas a jugadores visitantes
214615|Mirandes|Huesca|2|2019|2019-12-14 16:00:00|2|0|Gorka Sagues|Estadio Municipal de Anduva|2.75|2.8|2.62|Hubo 0 rojas a jugadores visitantes;Hubo 3 amarillas mostradas al equipo local;Hubo 00 tarjetas rojas sobre el equipo local;Hubo 04 tarjetas amarillas para el equipo visitantes
214189|Real Sociedad|Barcelona|1|2019|2019-12-14 16:00:00|2|2|Javier Alberola|Reale Arena|5.25|4.2|1.61|Hubo 0 rojas a jugadores del equipo local;Hubo 1  tarjetas amarillas de jugadores visitantes;Hubo 0 tajetas rojas al equipo visitante;Hubo 00 amarillas para jugadores del equipo local
