Id_vuelo,Aircompany,Origen,Destino,Distancia,avion,consumo_kg,duracion
Mol_MeLo_10747,MoldaviAir,Melbourne,Londres,16900,Boeing 747,192980.9648,d:79560
Mol_LoCa_11320,MoldaviAir,Londres,Cádiz,1716,Airbus A320,4737.876,d:8640
Mol_CiCa_10737,MoldaviAir,Cincinnati,Cádiz,6624,Boeing 737,17062.0992,d:31380
Pam_NuPa_10747,PamPangea,Nueva York,París,5835,Boeing 747,62823.111,409
Tab_CiLo_11380,TabarAir,Cincinnati,Londres,6284,Airbus A380,77728.05280000002,438
Pam_PaLo_10747,PamPangea,París,Londres,344,Boeing 747,3960.4032,42
Fly_NuBa_11380,FlyQ,Nueva York,Barcelona,6170,Airbus A380,76317.964,431
Fly_RoBa_10737,FlyQ,Roma,Barcelona,859,Boeing 737,2129.117400000001,85
Pam_NuMe_10747,PamPangea,Nueva York,Melbourne,16082,Boeing 747,194337.718432,1272
Pam_MeGi_10737,PamPangea,Melbourne,Ginebra,16674,Boeing 737,46352.38608000001,1466
Tab_GiLo_11380,TabarAir,Ginebra,Los Angeles,9103,Airbus A380,108387.6004,626
Pam_LoGi_11320,PamPangea,Londres,Ginebra,739,Airbus A320,2021.8301,73
Pam_BaLo_10737,PamPangea,Bali,Londres,12553,Boeing 737,33310.13868,1153
Air_CaPa_11380,Airnar,Cádiz,París,1447,Airbus A380,17229.1396,d:6960
Air_LoCa_10737,Airnar,Los Angeles,Cádiz,9373,Boeing 737,23231.9178,d:43860
Fly_BaBa_10747,FlyQ,Barcelona,Bali,13058,Boeing 747,144766.2112,1070
Tab_LoNu_10747,TabarAir,Londres,Nueva York,5566,Boeing 747,62893.5736,391
Pam_NuLo_11320,PamPangea,Nueva York,Londres,5566,Airbus A320,15255.96072,523
Tab_CiLo_11380,TabarAir,Cincinnati,Los Angeles,3073,Airbus A380,36234.3576,224
Fly_BaRo_10747,FlyQ,Barcelona,Roma,859,Boeing 747,9248.5094,77
Pam_GiBa_10747,PamPangea,Ginebra,Bali,12383,Boeing 747,138602.919,845
Mol_CaBa_11380,MoldaviAir,Cádiz,Bali,12798,Airbus A380,150903.7776,d:52380
Air_LoGi_11320,Airnar,Los Angeles,Ginebra,9103,Airbus A320,26138.71832,d:46740
Fly_RoBa_11380,FlyQ,Roma,Barcelona,859,Airbus A380,10724.4432,77
Tab_GiLo_10747,TabarAir,Ginebra,Londres,739,Boeing 747,8271.627,69
Mol_LoCa_10737,MoldaviAir,Londres,Cádiz,1716,Boeing 737,4253.2776,d:9000
Air_PaBa_11380,Airnar,París,Bali,11980,Airbus A380,148183.016,d:49080
Pam_MePa_10737,PamPangea,Melbourne,París,16925,Boeing 737,43200.5886,1485
Tab_GiLo_11380,TabarAir,Ginebra,Londres,739,Airbus A380,9140.8388,69
Mol_CiCa_11320,MoldaviAir,Cincinnati,Cádiz,6624,Airbus A320,17291.2896,d:36000
Pam_GiMe_10737,PamPangea,Ginebra,Melbourne,16674,Boeing 737,46352.38608000001,1466
Pam_GiPa_10737,PamPangea,Ginebra,París,411,Boeing 737,1078.6284,51
Air_BaCa_10747,Airnar,Bali,Cádiz,12798,Boeing 747,146140.259616,d:63180
Mol_BaCi_11380,MoldaviAir,Bali,Cincinnati,15011,Airbus A380,191296.341184,d:72000
Tab_GiLo_10737,TabarAir,Ginebra,Los Angeles,9103,Boeing 737,24111.1161,711
Pam_MeGi_10747,PamPangea,Melbourne,Ginebra,16674,Boeing 747,188551.726272,1311
Mol_CaLo_11320,MoldaviAir,Cádiz,Londres,1716,Airbus A320,4694.8044,d:8640
Pam_MePa_11380,PamPangea,Melbourne,París,16925,Airbus A380,223827.032,1328
Tab_CiLo_11380,TabarAir,Cincinnati,Londres,6284,Airbus A380,77001.62240000001,438
Air_CaPa_11320,Airnar,Cádiz,París,1447,Airbus A320,3704.6094,d:7440
Tab_CiLo_10737,TabarAir,Cincinnati,Londres,6284,Boeing 737,15270.12,497
Mol_CiPa_10747,MoldaviAir,Cincinnati,París,6370,Boeing 747,73336.53600000001,d:26640
Mol_PaCa_11320,MoldaviAir,París,Cádiz,1447,Airbus A320,3958.8473,d:7440
Air_PaLo_11320,Airnar,París,Los Angeles,9099,Airbus A320,24227.070192,d:46740
Air_BaCi_10737,Airnar,Bali,Cincinnati,15011,Boeing 737,41350.02112800001,d:80400
Tab_NuRo_11320,TabarAir,Nueva York,Roma,6877,Airbus A320,19567.375672,618
Mol_CaLo_11320,MoldaviAir,Cádiz,Londres,1716,Airbus A320,4565.5896,d:8640
Mol_LoMe_10747,MoldaviAir,Londres,Melbourne,16900,Boeing 747,200475.3712,d:79560
Fly_GiBa_11380,FlyQ,Ginebra,Bali,12383,Airbus A380,150304.854,845
Fly_GiNu_11380,FlyQ,Ginebra,Nueva York,6206,Airbus A380,74611.0144,433
Pam_LoNu_11320,PamPangea,Londres,Nueva York,5566,Airbus A320,14529.4864,523
Fly_BaGi_10747,FlyQ,Barcelona,Ginebra,660,Boeing 747,7035.6,64
Mol_MeLo_11380,MoldaviAir,Melbourne,Londres,16900,Airbus A380,207242.1312,d:79560
Tab_LoGi_11380,TabarAir,Londres,Ginebra,739,Airbus A380,8799.1252,69
Tab_LoCi_11320,TabarAir,Londres,Cincinnati,6284,Airbus A320,17716.053888,575
Pam_LoGi_11380,PamPangea,Londres,Ginebra,739,Airbus A380,8628.2684,69
Fly_CiNu_10737,FlyQ,Cincinnati,Nueva York,911,Boeing 737,2390.8284,89
Fly_BaRo_10737,FlyQ,Bali,Roma,12738,Boeing 737,32835.303072,1167
Mol_BaPa_10747,MoldaviAir,Bali,París,11980,Boeing 747,139200.412,d:49080
Pam_LoNu_11380,PamPangea,Londres,Nueva York,5566,Airbus A380,69490.39680000002,391
Fly_BaBa_11380,FlyQ,Barcelona,Bali,13058,Airbus A380,166407.809152,1070
Pam_BaGi_10737,PamPangea,Bali,Ginebra,12383,Boeing 737,31294.3176,1140
Fly_CiNu_11380,FlyQ,Cincinnati,Nueva York,911,Airbus A380,10847.0948,80
Mol_CaCi_11380,MoldaviAir,Cádiz,Cincinnati,6624,Airbus A380,83465.04960000001,d:27660
Mol_BaMe_11320,MoldaviAir,Bali,Melbourne,2779,Airbus A320,7184.548699999999,d:13260
Tab_GiLo_10737,TabarAir,Ginebra,Los Angeles,9103,Boeing 737,22341.4929,711
Fly_BaNu_11380,FlyQ,Barcelona,Nueva York,6170,Airbus A380,76317.964,431
Air_GiCi_10747,Airnar,Ginebra,Cincinnati,6969,Boeing 747,75032.4354,d:29040
Mol_LoCa_11320,MoldaviAir,Londres,Cádiz,1716,Airbus A320,4393.3032,d:8640
Fly_NuBa_10737,FlyQ,Nueva York,Bali,16589,Boeing 737,42762.19521600001,1459
Fly_BaBa_11380,FlyQ,Barcelona,Bali,13058,Airbus A380,171117.464128,1070
Pam_PaNu_10737,PamPangea,París,Nueva York,5835,Boeing 737,15029.793,463
Air_BaLo_11380,Airnar,Bali,Los Angeles,12845,Airbus A380,148488.2,d:52560
Air_LoBa_10747,Airnar,Los Angeles,Bali,12845,Boeing 747,143828.85608,d:63360
Tab_CiLo_11320,TabarAir,Cincinnati,Londres,6284,Airbus A320,16731.828672,575
Air_CaGi_11320,Airnar,Cádiz,Ginebra,1725,Airbus A320,4546.2375,d:8700
Mol_BaLo_11380,MoldaviAir,Bali,Londres,12553,Airbus A380,152368.314,d:51360
Fly_NuBa_10747,FlyQ,Nueva York,Barcelona,6170,Boeing 747,70376.254,431
Tab_NuRo_10747,TabarAir,Nueva York,Roma,6877,Boeing 747,80639.70200000002,478
Fly_NuCi_11380,FlyQ,Nueva York,Cincinnati,911,Airbus A380,11478.9644,80
Mol_MePa_11380,MoldaviAir,Melbourne,París,16925,Airbus A380,219757.4496,d:79680
Pam_PaNu_10737,PamPangea,París,Nueva York,5835,Boeing 737,14604.4215,463
Air_LoBa_10747,Airnar,Los Angeles,Bali,12845,Boeing 747,150949.09648,d:63360
Pam_GiBa_10747,PamPangea,Ginebra,Bali,12383,Boeing 747,143883.0302,845
Mol_BaPa_10737,MoldaviAir,Bali,París,11980,Boeing 737,30881.37312,d:61740
Pam_BaGi_10737,PamPangea,Bali,Ginebra,12383,Boeing 737,32546.090304,1140
Fly_CiGi_10737,FlyQ,Cincinnati,Ginebra,6969,Boeing 737,18120.0969,549
Tab_NuLo_10737,TabarAir,Nueva York,Los Angeles,3944,Boeing 737,10446.4728,319
Pam_PaLo_10747,PamPangea,París,Londres,344,Boeing 747,4033.744,42
Air_CaCi_11380,Airnar,Cádiz,Cincinnati,6624,Airbus A380,77339.1744,d:27660
Tab_GiLo_10747,TabarAir,Ginebra,Los Angeles,9103,Boeing 747,98978.7396,626
Tab_LoGi_11380,TabarAir,Londres,Ginebra,739,Airbus A380,8713.6968,69
Tab_LoGi_11380,TabarAir,Londres,Ginebra,739,Airbus A380,8799.1252,69
Pam_PaGi_10747,PamPangea,París,Ginebra,411,Boeing 747,4468.885200000001,47
Air_GiCa_10747,Airnar,Ginebra,Cádiz,1725,Boeing 747,18756.27,d:8100
Mol_CaLo_11320,MoldaviAir,Cádiz,Londres,1716,Airbus A320,4737.876,d:8640
Air_PaGi_10747,Airnar,París,Ginebra,411,Boeing 747,4731.760800000001,d:2820
Tab_LoCi_10747,TabarAir,Londres,Cincinnati,6284,Boeing 747,73016.30960000001,438
Tab_LoRo_10737,TabarAir,Londres,Roma,1433,Boeing 737,3760.7652,128
Air_CiLo_10747,Airnar,Cincinnati,Los Angeles,3073,Boeing 747,33085.7618,d:13440
Tab_LoRo_11320,TabarAir,Londres,Roma,1433,Airbus A320,3884.576399999999,123
Tab_GiLo_10737,TabarAir,Ginebra,Londres,739,Boeing 737,1831.6854,76
Tab_GiNu_10737,TabarAir,Ginebra,Nueva York,6206,Boeing 737,16287.0264,491
Mol_MeCi_10747,MoldaviAir,Melbourne,Cincinnati,15262,Boeing 747,184428.694112,d:73020
Pam_MeLo_10737,PamPangea,Melbourne,Londres,16900,Boeing 737,43136.7768,1483
Fly_RoCi_10737,FlyQ,Roma,Cincinnati,7480,Boeing 737,18358.164,588
Tab_CiNu_11320,TabarAir,Cincinnati,Nueva York,911,Airbus A320,2515.271,86
Pam_MeGi_10747,PamPangea,Melbourne,Ginebra,16674,Boeing 747,190400.272608,1311
Mol_PaBa_11380,MoldaviAir,París,Bali,11980,Airbus A380,148183.016,d:49080
Pam_GiPa_10737,PamPangea,Ginebra,París,411,Boeing 737,1068.6411,51
Mol_PaLo_11320,MoldaviAir,París,Londres,344,Airbus A320,949.784,d:2640
Air_CiBa_11380,Airnar,Cincinnati,Bali,15011,Airbus A380,184077.611328,d:72000
Tab_LoGi_10737,TabarAir,Los Angeles,Ginebra,9103,Boeing 737,23005.1016,711
Tab_GiNu_10737,TabarAir,Ginebra,Nueva York,6206,Boeing 737,16136.2206,491
Tab_LoGi_11380,TabarAir,Londres,Ginebra,739,Airbus A380,8628.2684,69
Mol_MeCi_10737,MoldaviAir,Melbourne,Cincinnati,15262,Boeing 737,39341.52892800001,d:81540
Mol_CaCi_11320,MoldaviAir,Cádiz,Cincinnati,6624,Airbus A320,18674.592768,d:36000
Mol_MeBa_10737,MoldaviAir,Melbourne,Bali,2779,Boeing 737,6888.0294,d:13860
Air_PaLo_11320,Airnar,París,Los Angeles,9099,Airbus A320,23989.549896,d:46740
Air_CaBa_10737,Airnar,Cádiz,Bali,12798,Boeing 737,34607.12299200001,d:70260
Air_LoBa_10737,Airnar,Los Angeles,Bali,12845,Boeing 737,33111.12168,d:70500
Air_CaPa_11380,Airnar,Cádiz,París,1447,Airbus A380,18400.052,d:6960
Pam_NuLo_10737,PamPangea,Nueva York,Londres,5566,Boeing 737,14336.9028,442
Air_PaCi_10747,Airnar,París,Cincinnati,6370,Boeing 747,72657.494,d:26640
Tab_RoCi_10737,TabarAir,Roma,Cincinnati,7480,Boeing 737,18903.456,588
Pam_MeLo_10737,PamPangea,Melbourne,Londres,16900,Boeing 737,43136.7768,1483
Air_PaGi_10737,Airnar,París,Ginebra,411,Boeing 737,1018.7046,d:3060
Pam_LoBa_10747,PamPangea,Londres,Bali,12553,Boeing 747,133814.98,856
Tab_LoLo_11320,TabarAir,Los Angeles,Londres,8785,Airbus A320,22932.364,756
Pam_MePa_11380,PamPangea,Melbourne,París,16925,Airbus A380,217722.6584,1328
Air_CiPa_11320,Airnar,Cincinnati,París,6370,Airbus A320,17293.37792,d:34860
Pam_LoMe_11380,PamPangea,Londres,Melbourne,16900,Airbus A380,213337.488,1326
Pam_GiBa_11380,PamPangea,Ginebra,Bali,12383,Airbus A380,156030.7532,845
Tab_NuRo_11380,TabarAir,Nueva York,Roma,6877,Airbus A380,85857.96960000001,478
Mol_PaBa_11380,MoldaviAir,París,Bali,11980,Airbus A380,149567.904,d:49080
Air_PaBa_11380,Airnar,París,Bali,11980,Airbus A380,142643.464,d:49080
Pam_GiBa_10737,PamPangea,Ginebra,Bali,12383,Boeing 737,31294.3176,1140
Mol_LoCa_11380,MoldaviAir,Londres,Cádiz,1716,Airbus A380,19836.96,d:8040
Mol_BaCi_10737,MoldaviAir,Bali,Cincinnati,15011,Boeing 737,38694.515184,d:80400
Tab_LoNu_10737,TabarAir,Londres,Nueva York,5566,Boeing 737,14877.918,442
Pam_BaMe_11380,PamPangea,Bali,Melbourne,2779,Airbus A380,33410.2496,205
Mol_LoMe_10737,MoldaviAir,Londres,Melbourne,16900,Boeing 737,46553.55120000001,d:88980
Mol_LoCa_11320,MoldaviAir,Londres,Cádiz,1716,Airbus A320,4393.3032,d:8640
Mol_BaCi_11380,MoldaviAir,Bali,Cincinnati,15011,Airbus A380,185882.293792,d:72000
Air_BaGi_10737,Airnar,Bali,Ginebra,12383,Boeing 737,31607.26077600001,d:68400
Fly_RoBa_11380,FlyQ,Roma,Barcelona,859,Airbus A380,9930.04,77
Pam_NuLo_11380,PamPangea,Nueva York,Londres,5566,Airbus A380,70777.25600000001,391
Tab_LoRo_11320,TabarAir,Los Angeles,Roma,10077,Airbus A320,28935.50088,850
Fly_GiRo_11320,FlyQ,Ginebra,Roma,698,Airbus A320,1909.6582,70
Fly_CiRo_11380,FlyQ,Cincinnati,Roma,7480,Airbus A380,89927.55200000001,518
Pam_BaGi_11380,PamPangea,Bali,Ginebra,12383,Airbus A380,147441.9044,845
Tab_NuLo_10747,TabarAir,Nueva York,Londres,5566,Boeing 747,61113.5668,391
Mol_BaCi_10747,MoldaviAir,Bali,Cincinnati,15011,Boeing 747,171410.488912,d:72000
Mol_MePa_11380,MoldaviAir,Melbourne,París,16925,Airbus A380,221792.2408,d:79680
Tab_LoNu_11320,TabarAir,Los Angeles,Nueva York,3944,Airbus A320,10691.3952,305
Fly_NuBa_11380,FlyQ,Nueva York,Bali,16589,Airbus A380,205422.781408,1305
Pam_PaBa_10737,PamPangea,París,Bali,11980,Boeing 737,33000.68304,1029
Tab_LoNu_11320,TabarAir,Los Angeles,Nueva York,3944,Airbus A320,10394.412,305
Tab_CiNu_11380,TabarAir,Cincinnati,Nueva York,911,Airbus A380,10531.16,80
Tab_LoRo_11380,TabarAir,Los Angeles,Roma,10077,Airbus A380,119984.8236,691
Fly_RoGi_10747,FlyQ,Roma,Ginebra,698,Boeing 747,7663.9004,66
Pam_LoMe_11380,PamPangea,Londres,Melbourne,16900,Airbus A380,203178.56,1326
Fly_NuGi_11380,FlyQ,Nueva York,Ginebra,6206,Airbus A380,78198.0824,433
Tab_GiLo_11380,TabarAir,Ginebra,Londres,739,Airbus A380,9055.4104,69
Tab_GiLo_10747,TabarAir,Ginebra,Los Angeles,9103,Boeing 747,105771.3982,626
Pam_PaLo_11380,PamPangea,París,Londres,344,Airbus A380,4056.1728,42
Pam_MeLo_10747,PamPangea,Melbourne,Londres,16900,Boeing 747,189233.7616,1326
Mol_CaCi_10747,MoldaviAir,Cádiz,Cincinnati,6624,Boeing 747,76966.9056,d:27660
Air_BaPa_10737,Airnar,Bali,París,11980,Boeing 737,33303.44160000001,d:61740
Air_BaCi_10737,Airnar,Bali,Cincinnati,15011,Boeing 737,40591.30514400001,d:80400
Mol_PaLo_11320,MoldaviAir,París,Londres,344,Airbus A320,923.8808,d:2640
Mol_BaLo_10737,MoldaviAir,Bali,Londres,12553,Boeing 737,34261.856928,d:69180
Air_BaCa_10737,Airnar,Bali,Cádiz,12798,Boeing 737,33636.829824,d:70260
Fly_NuRo_10737,FlyQ,Nueva York,Roma,6877,Boeing 737,18047.9988,542
Tab_NuRo_11380,TabarAir,Nueva York,Roma,6877,Airbus A380,79498.12000000001,478
Pam_GiPa_11380,PamPangea,Ginebra,París,411,Airbus A380,5131.2528,47
Fly_CiBa_10747,FlyQ,Cincinnati,Bali,15011,Boeing 747,179731.386432,1200
Tab_CiLo_10747,TabarAir,Cincinnati,Los Angeles,3073,Boeing 747,36033.998,224
Tab_LoNu_10747,TabarAir,Los Angeles,Nueva York,3944,Boeing 747,43304.3312,282
Air_GiBa_11380,Airnar,Ginebra,Bali,12383,Airbus A380,143147.48,d:50700
Air_LoBa_11380,Airnar,Los Angeles,Bali,12845,Airbus A380,155912.61,d:52560
Fly_CiRo_10747,FlyQ,Cincinnati,Roma,7480,Boeing 747,82926.27200000001,518
Air_CaLo_11380,Airnar,Cádiz,Los Angeles,9373,Airbus A380,112685.9552,d:38640
Pam_MePa_10747,PamPangea,Melbourne,París,16925,Boeing 747,193266.4396,1328
Pam_PaGi_11380,PamPangea,París,Ginebra,411,Airbus A380,5036.2296,47
Air_PaCi_11320,Airnar,París,Cincinnati,6370,Airbus A320,18291.0728,d:34860
Tab_CiGi_10747,TabarAir,Cincinnati,Ginebra,6969,Boeing 747,77261.12160000001,484
Tab_LoNu_10737,TabarAir,Los Angeles,Nueva York,3944,Boeing 737,10350.6336,319
Pam_LoBa_11380,PamPangea,Londres,Bali,12553,Airbus A380,148014.9336,856
Air_BaPa_11380,Airnar,Bali,París,11980,Airbus A380,144028.352,d:49080
Fly_GiCi_10737,FlyQ,Ginebra,Cincinnati,6969,Boeing 737,17442.7101,549
Air_CaGi_11380,Airnar,Cádiz,Ginebra,1725,Airbus A380,20938.05,d:8100
Mol_BaLo_10747,MoldaviAir,Bali,Londres,12553,Boeing 747,144520.1784,d:51360
Pam_BaNu_10737,PamPangea,Bali,Nueva York,16589,Boeing 737,45277.61846400001,1459
Mol_MeBa_10737,MoldaviAir,Melbourne,Bali,2779,Boeing 737,7225.677900000001,d:13860
Fly_CiNu_11320,FlyQ,Cincinnati,Nueva York,911,Airbus A320,2446.6727,86
Air_LoGi_11380,Airnar,Los Angeles,Ginebra,9103,Airbus A380,114701.4412,d:37560
Mol_MeCa_10737,MoldaviAir,Melbourne,Cádiz,20029,Boeing 737,51123.461688,d:103260
Tab_RoGi_11320,TabarAir,Roma,Ginebra,698,Airbus A320,1751.98,70
Air_PaCa_11380,Airnar,París,Cádiz,1447,Airbus A380,17898.2324,d:6960
Tab_GiLo_10747,TabarAir,Ginebra,Londres,739,Boeing 747,7877.74,69
Fly_BaBa_11380,FlyQ,Bali,Barcelona,13058,Airbus A380,164837.92416,1070
Pam_LoMe_11380,PamPangea,Londres,Melbourne,16900,Airbus A380,205210.3456,1326
Tab_NuGi_10737,TabarAir,Nueva York,Ginebra,6206,Boeing 737,15080.58,491
Mol_LoPa_10737,MoldaviAir,Londres,París,344,Boeing 737,852.6384,d:2760
Tab_LoNu_10747,TabarAir,Los Angeles,Nueva York,3944,Boeing 747,45406.4832,282
Mol_MeLo_11380,MoldaviAir,Melbourne,Londres,16900,Airbus A380,221464.6304,d:79560
Tab_NuGi_11380,TabarAir,Nueva York,Ginebra,6206,Airbus A380,76045.8416,433
Mol_CiBa_10737,MoldaviAir,Cincinnati,Bali,15011,Boeing 737,38694.515184,d:80400
Pam_MeNu_11380,PamPangea,Melbourne,Nueva York,16082,Airbus A380,203011.44864,1272
Pam_PaBa_10747,PamPangea,París,Bali,11980,Boeing 747,140477.48,818
Tab_NuLo_10737,TabarAir,Nueva York,Londres,5566,Boeing 737,13660.6338,442
Tab_RoNu_11380,TabarAir,Roma,Nueva York,6877,Airbus A380,80293.1012,478
Air_GiLo_11320,Airnar,Ginebra,Los Angeles,9103,Airbus A320,25425.844184,d:46740
Mol_PaMe_11380,MoldaviAir,París,Melbourne,16925,Airbus A380,203479.12,d:79680
Mol_BaMe_10737,MoldaviAir,Bali,Melbourne,2779,Boeing 737,7360.737300000001,d:13860
Air_CiBa_10737,Airnar,Cincinnati,Bali,15011,Boeing 737,37935.7992,d:80400
Fly_BaBa_10747,FlyQ,Barcelona,Bali,13058,Boeing 747,159242.83232,1070
Air_PaCi_11380,Airnar,París,Cincinnati,6370,Airbus A380,73637.2,d:26640
Air_GiBa_11380,Airnar,Ginebra,Bali,12383,Airbus A380,150304.854,d:50700
Air_CiCa_10737,Airnar,Cincinnati,Cádiz,6624,Boeing 737,17384.0256,d:31380
Fly_BaBa_11380,FlyQ,Barcelona,Bali,13058,Airbus A380,171117.464128,1070
Fly_BaRo_10737,FlyQ,Bali,Roma,12738,Boeing 737,32835.303072,1167
Air_GiCa_10737,Airnar,Ginebra,Cádiz,1725,Boeing 737,4275.585,d:9060
Mol_CiPa_11380,MoldaviAir,Cincinnati,París,6370,Airbus A380,73637.2,d:26640
Air_LoPa_10747,Airnar,Los Angeles,París,9099,Boeing 747,96995.34,d:37560
Mol_PaMe_10747,MoldaviAir,París,Melbourne,16925,Boeing 747,195142.8128,d:79680
Mol_CaPa_11380,MoldaviAir,Cádiz,París,1447,Airbus A380,17730.9592,d:6960
Fly_BaNu_11320,FlyQ,Barcelona,Nueva York,6170,Airbus A320,16911.4764,567
Pam_GiPa_10747,PamPangea,Ginebra,París,411,Boeing 747,4687.948200000001,47
Pam_MeGi_11380,PamPangea,Melbourne,Ginebra,16674,Airbus A380,218503.032384,1311
Tab_NuGi_11380,TabarAir,Nueva York,Ginebra,6206,Airbus A380,71741.36,433
Tab_RoCi_11380,TabarAir,Roma,Cincinnati,7480,Airbus A380,91656.928,518
Mol_MeLo_11380,MoldaviAir,Melbourne,Londres,16900,Airbus A380,207242.1312,d:79560
Tab_NuLo_10737,TabarAir,Nueva York,Los Angeles,3944,Boeing 737,10063.116,319
Mol_LoBa_10737,MoldaviAir,Londres,Bali,12553,Boeing 737,32675.659848,d:69180
Fly_GiRo_10747,FlyQ,Ginebra,Roma,698,Boeing 747,8184.748000000001,66
Fly_NuBa_11380,FlyQ,Nueva York,Bali,16589,Airbus A380,205422.781408,1305
Pam_LoBa_10747,PamPangea,Londres,Bali,12553,Boeing 747,144520.1784,856
Tab_GiLo_10747,TabarAir,Ginebra,Los Angeles,9103,Boeing 747,97037.98,626
Air_CaPa_11380,Airnar,Cádiz,París,1447,Airbus A380,18232.7788,d:6960
Air_GiCi_10747,Airnar,Ginebra,Cincinnati,6969,Boeing 747,74289.54000000001,d:29040
Pam_LoMe_10747,PamPangea,Londres,Melbourne,16900,Boeing 747,194854.5664,1326
Tab_LoLo_10747,TabarAir,Londres,Los Angeles,8785,Boeing 747,94584.581,605
Tab_RoNu_10747,TabarAir,Roma,Nueva York,6877,Boeing 747,75508.0846,478
Fly_NuRo_10747,FlyQ,Nueva York,Roma,6877,Boeing 747,80639.70200000002,478
Pam_NuMe_11380,PamPangea,Nueva York,Melbourne,16082,Airbus A380,193344.2368,1272
Pam_BaGi_11380,PamPangea,Bali,Ginebra,12383,Airbus A380,144578.9548,845
Mol_MeLo_11380,MoldaviAir,Melbourne,Londres,16900,Airbus A380,221464.6304,d:79560
Mol_MeCa_10747,MoldaviAir,Melbourne,Cádiz,20029,Boeing 747,226490.495712,d:92100
Pam_NuGi_11320,PamPangea,Nueva York,Ginebra,6206,Airbus A320,17496.153792,569
Mol_LoPa_11380,MoldaviAir,Londres,París,344,Airbus A380,4294.771200000001,d:2520
Pam_PaNu_10737,PamPangea,París,Nueva York,5835,Boeing 737,14888.0025,463
Mol_MeLo_10737,MoldaviAir,Melbourne,Londres,16900,Boeing 737,43563.87360000001,d:88980
Mol_PaCa_11320,MoldaviAir,París,Cádiz,1447,Airbus A320,3704.6094,d:7440
Mol_PaBa_10737,MoldaviAir,París,Bali,11980,Boeing 737,32395.16592000001,d:61740
Fly_RoBa_10737,FlyQ,Roma,Barcelona,859,Boeing 737,2108.2437,85
Tab_LoRo_10747,TabarAir,Los Angeles,Roma,10077,Boeing 747,113866.0692,691
Mol_CaMe_11380,MoldaviAir,Cádiz,Melbourne,20029,Airbus A380,245612.582592,d:92100
Air_CiCa_11380,Airnar,Cincinnati,Cádiz,6624,Airbus A380,78870.6432,d:27660
Mol_CiMe_10747,MoldaviAir,Cincinnati,Melbourne,15262,Boeing 747,184428.694112,d:73020
Mol_CiCa_11320,MoldaviAir,Cincinnati,Cádiz,6624,Airbus A320,18328.766976,d:36000
Pam_GiNu_10737,PamPangea,Ginebra,Nueva York,6206,Boeing 737,15532.9974,491
Mol_LoPa_11320,MoldaviAir,Londres,París,344,Airbus A320,906.612,d:2640
Tab_LoCi_11320,TabarAir,Londres,Cincinnati,6284,Airbus A320,17716.053888,575
Mol_CiLo_11380,MoldaviAir,Cincinnati,Londres,6284,Airbus A380,74822.33120000002,d:26280
Fly_CiBa_10747,FlyQ,Cincinnati,Barcelona,6763,Boeing 747,76419.19480000001,470
Pam_BaGi_10737,PamPangea,Bali,Ginebra,12383,Boeing 737,33484.91983200001,1140
Tab_LoRo_10747,TabarAir,Los Angeles,Roma,10077,Boeing 747,116014.4856,691
Tab_NuRo_11380,TabarAir,Nueva York,Roma,6877,Airbus A380,83473.02600000001,478
Tab_CiNu_11320,TabarAir,Cincinnati,Nueva York,911,Airbus A320,2515.271,86
Fly_BaGi_11320,FlyQ,Barcelona,Ginebra,660,Airbus A320,1689.732,67
Fly_BaBa_11380,FlyQ,Bali,Barcelona,13058,Airbus A380,167977.694144,1070
Fly_BaNu_11380,FlyQ,Barcelona,Nueva York,6170,Airbus A380,72038.452,431
Fly_RoGi_11320,FlyQ,Roma,Ginebra,698,Airbus A320,1751.98,70
Mol_BaLo_11380,MoldaviAir,Bali,Londres,12553,Airbus A380,145112.68,d:51360
Air_LoBa_10737,Airnar,Los Angeles,Bali,12845,Boeing 737,35058.83472000001,d:70500
Tab_RoLo_10737,TabarAir,Roma,Londres,1433,Boeing 737,3795.5871,128
Fly_GiBa_10747,FlyQ,Ginebra,Barcelona,660,Boeing 747,7317.024,64
Fly_CiRo_11320,FlyQ,Cincinnati,Roma,7480,Airbus A320,20892.59744,662
Mol_LoCi_11320,MoldaviAir,Londres,Cincinnati,6284,Airbus A320,17716.053888,d:34500
Fly_BaBa_10747,FlyQ,Bali,Barcelona,13058,Boeing 747,146213.873312,1070
Tab_LoGi_11320,TabarAir,Londres,Ginebra,739,Airbus A320,1873.4389,73
Tab_LoLo_10737,TabarAir,Los Angeles,Londres,8785,Boeing 737,22841.87850000001,687
Fly_CiBa_11320,FlyQ,Cincinnati,Barcelona,6763,Airbus A320,17654.1352,610
Mol_MeCa_10747,MoldaviAir,Melbourne,Cádiz,20029,Boeing 747,233151.98088,d:92100
Air_GiCi_10747,Airnar,Ginebra,Cincinnati,6969,Boeing 747,78004.017,d:29040
Air_LoBa_10747,Airnar,Los Angeles,Bali,12845,Boeing 747,145252.90416,d:63360
Air_PaCi_10737,Airnar,París,Cincinnati,6370,Boeing 737,15633.891,d:30180
Air_GiPa_11380,Airnar,Ginebra,París,411,Airbus A380,5226.276,d:2820
Fly_BaGi_10737,FlyQ,Bali,Ginebra,12383,Boeing 737,34110.80618400001,1140
Mol_MeBa_10737,MoldaviAir,Melbourne,Bali,2779,Boeing 737,7090.6185,d:13860
Tab_LoLo_11380,TabarAir,Los Angeles,Londres,8785,Airbus A380,105616.784,605
